season,round,position,points,wins,driverId
2020,16,17,4.0,0,giovinazzi
2020,16,18,3.0,0,russell
2020,16,19,2.0,0,grosjean
2020,16,20,1.0,0,kevin_magnussen
2020,16,21,0.0,0,latifi
2020,16,22,0.0,0,aitken
2020,16,23,0.0,0,pietro_fittipaldi
2020,17,1,347.0,11,hamilton
2020,17,2,223.0,2,bottas
2020,17,3,214.0,2,max_verstappen
2020,17,4,125.0,1,perez
2020,17,5,119.0,0,ricciardo
2020,17,6,105.0,0,sainz
2020,17,7,105.0,0,albon
2020,17,8,98.0,0,leclerc
2020,17,9,97.0,0,norris
2020,17,10,75.0,1,gasly
2020,17,11,75.0,0,stroll
2020,17,12,62.0,0,ocon
2020,17,13,33.0,0,vettel
2020,17,14,32.0,0,kvyat
2020,17,15,10.0,0,hulkenberg
2020,17,16,4.0,0,raikkonen
2020,17,17,4.0,0,giovinazzi
2020,17,18,3.0,0,russell
2020,17,19,2.0,0,grosjean
2020,17,20,1.0,0,kevin_magnussen
2020,17,21,0.0,0,latifi
2020,17,22,0.0,0,aitken
2020,17,23,0.0,0,pietro_fittipaldi
2021,1,1,25.0,1,hamilton
2021,1,2,18.0,0,max_verstappen
2021,1,3,16.0,0,bottas
2021,1,4,12.0,0,norris
2021,1,5,10.0,0,perez
2021,1,6,8.0,0,leclerc
2021,1,7,6.0,0,ricciardo
2021,1,8,4.0,0,sainz
2021,1,9,2.0,0,tsunoda
2021,1,10,1.0,0,stroll
2021,1,11,0.0,0,raikkonen
2021,1,12,0.0,0,giovinazzi
2021,1,13,0.0,0,ocon
2021,1,14,0.0,0,russell
2021,1,15,0.0,0,vettel
2021,1,16,0.0,0,mick_schumacher
2021,1,17,0.0,0,gasly
2021,1,18,0.0,0,latifi
2021,1,19,0.0,0,alonso
2021,1,20,0.0,0,mazepin
2021,2,1,44.0,1,hamilton
2021,2,2,43.0,1,max_verstappen
2021,2,3,27.0,0,norris
2021,2,4,20.0,0,leclerc
2021,2,5,16.0,0,bottas
2021,2,6,14.0,0,sainz
2021,2,7,14.0,0,ricciardo
2021,2,8,10.0,0,perez
2021,2,9,6.0,0,gasly
2021,2,10,5.0,0,stroll
2021,2,11,2.0,0,tsunoda
2021,2,12,2.0,0,ocon
2021,2,13,1.0,0,alonso
2021,2,14,0.0,0,raikkonen
2021,2,15,0.0,0,giovinazzi
2021,2,16,0.0,0,russell
2021,2,17,0.0,0,vettel
2021,2,18,0.0,0,mick_schumacher
2021,2,19,0.0,0,mazepin
2021,2,20,0.0,0,latifi
2021,3,1,69.0,2,hamilton
2021,3,2,61.0,1,max_verstappen
2021,3,3,37.0,0,norris
2021,3,4,32.0,0,bottas
2021,3,5,28.0,0,leclerc
2021,3,6,22.0,0,perez
2021,3,7,16.0,0,ricciardo
2021,3,8,14.0,0,sainz
2021,3,9,8.0,0,ocon
2021,3,10,7.0,0,gasly
2021,3,11,5.0,0,stroll
2021,3,12,5.0,0,alonso
2021,3,13,2.0,0,tsunoda
2021,3,14,0.0,0,raikkonen
2021,3,15,0.0,0,giovinazzi
2021,3,16,0.0,0,vettel
2021,3,17,0.0,0,russell
2021,3,18,0.0,0,mick_schumacher
2021,3,19,0.0,0,mazepin
2021,3,20,0.0,0,latifi
2021,4,1,94.0,3,hamilton
2021,4,2,80.0,1,max_verstappen
2021,4,3,47.0,0,bottas
2021,4,4,41.0,0,norris
2021,4,5,40.0,0,leclerc
2021,4,6,32.0,0,perez
2021,4,7,24.0,0,ricciardo
2021,4,8,20.0,0,sainz
2021,4,9,10.0,0,ocon
2021,4,10,8.0,0,gasly
2021,4,11,5.0,0,stroll
2021,4,12,5.0,0,alonso
2021,4,13,2.0,0,tsunoda
2021,4,14,0.0,0,raikkonen
2021,4,15,0.0,0,giovinazzi
2021,4,16,0.0,0,vettel
2021,4,17,0.0,0,russell
2021,4,18,0.0,0,mick_schumacher
2021,4,19,0.0,0,latifi
2021,4,20,0.0,0,mazepin
2021,5,1,105.0,2,max_verstappen
2021,5,2,101.0,3,hamilton
2021,5,3,56.0,0,norris
2021,5,4,47.0,0,bottas
2021,5,5,44.0,0,perez
2021,5,6,40.0,0,leclerc
2021,5,7,38.0,0,sainz
2021,5,8,24.0,0,ricciardo
2021,5,9,16.0,0,gasly
2021,5,10,12.0,0,ocon
2021,5,11,10.0,0,vettel
2021,5,12,9.0,0,stroll
2021,5,13,5.0,0,alonso
2021,5,14,2.0,0,tsunoda
2021,5,15,1.0,0,giovinazzi
2021,5,16,0.0,0,raikkonen
2021,5,17,0.0,0,russell
2021,5,18,0.0,0,latifi
2021,5,19,0.0,0,mick_schumacher
2021,5,20,0.0,0,mazepin
2021,6,1,105.0,2,max_verstappen
2021,6,2,101.0,3,hamilton
2021,6,3,69.0,1,perez
2021,6,4,66.0,0,norris
2021,6,5,52.0,0,leclerc
2021,6,6,47.0,0,bottas
2021,6,7,42.0,0,sainz
2021,6,8,31.0,0,gasly
2021,6,9,28.0,0,vettel
2021,6,10,26.0,0,ricciardo
2021,6,11,13.0,0,alonso
2021,6,12,12.0,0,ocon
2021,6,13,9.0,0,stroll
2021,6,14,8.0,0,tsunoda
2021,6,15,1.0,0,raikkonen
2021,6,16,1.0,0,giovinazzi
2021,6,17,0.0,0,mick_schumacher
2021,6,18,0.0,0,russell
2021,6,19,0.0,0,mazepin
2021,6,20,0.0,0,latifi
2021,7,1,131.0,3,max_verstappen
2021,7,2,119.0,3,hamilton
2021,7,3,84.0,1,perez
2021,7,4,76.0,0,norris
2021,7,5,59.0,0,bottas
2021,7,6,52.0,0,leclerc
2021,7,7,42.0,0,sainz
2021,7,8,37.0,0,gasly
2021,7,9,34.0,0,ricciardo
2021,7,10,30.0,0,vettel
2021,7,11,17.0,0,alonso
2021,7,12,12.0,0,ocon
2021,7,13,10.0,0,stroll
2021,7,14,8.0,0,tsunoda
2021,7,15,1.0,0,raikkonen
2021,7,16,1.0,0,giovinazzi
2021,7,17,0.0,0,russell
2021,7,18,0.0,0,mick_schumacher
2021,7,19,0.0,0,mazepin
2021,7,20,0.0,0,latifi
2021,8,1,156.0,4,max_verstappen
2021,8,2,138.0,3,hamilton
2021,8,3,96.0,1,perez
2021,8,4,86.0,0,norris
2021,8,5,74.0,0,bottas
2021,8,6,58.0,0,leclerc
2021,8,7,50.0,0,sainz
2021,8,8,37.0,0,gasly
2021,8,9,34.0,0,ricciardo
2021,8,10,30.0,0,vettel
2021,8,11,19.0,0,alonso
2021,8,12,14.0,0,stroll
2021,8,13,12.0,0,ocon
2021,8,14,9.0,0,tsunoda
2021,8,15,1.0,0,raikkonen
2021,8,16,1.0,0,giovinazzi
2021,8,17,0.0,0,russell
2021,8,18,0.0,0,mick_schumacher
2021,8,19,0.0,0,mazepin
2021,8,20,0.0,0,latifi
2021,9,1,182.0,5,max_verstappen
2021,9,2,150.0,3,hamilton
2021,9,3,104.0,1,perez
2021,9,4,101.0,0,norris
2021,9,5,92.0,0,bottas
2021,9,6,62.0,0,leclerc
2021,9,7,60.0,0,sainz
2021,9,8,40.0,0,ricciardo
2021,9,9,39.0,0,gasly
2021,9,10,30.0,0,vettel
2021,9,11,20.0,0,alonso
2021,9,12,14.0,0,stroll
2021,9,13,12.0,0,ocon
2021,9,14,9.0,0,tsunoda
2021,9,15,1.0,0,raikkonen
2021,9,16,1.0,0,giovinazzi
2021,9,17,0.0,0,russell
2021,9,18,0.0,0,mick_schumacher
2021,9,19,0.0,0,mazepin
2021,9,20,0.0,0,latifi
2021,10,1,185.0,5,max_verstappen
2021,10,2,177.0,4,hamilton
2021,10,3,113.0,0,norris
2021,10,4,108.0,0,bottas
2021,10,5,104.0,1,perez
2021,10,6,80.0,0,leclerc
2021,10,7,68.0,0,sainz
2021,10,8,50.0,0,ricciardo
2021,10,9,39.0,0,gasly
2021,10,10,30.0,0,vettel
2021,10,11,26.0,0,alonso
2021,10,12,18.0,0,stroll
2021,10,13,14.0,0,ocon
2021,10,14,10.0,0,tsunoda
2021,10,15,1.0,0,raikkonen
2021,10,16,1.0,0,giovinazzi
2021,10,17,0.0,0,russell
2021,10,18,0.0,0,mick_schumacher
2021,10,19,0.0,0,latifi
2021,10,20,0.0,0,mazepin
2021,11,1,195.0,4,hamilton
2021,11,2,187.0,5,max_verstappen
2021,11,3,113.0,0,norris
2021,11,4,108.0,0,bottas
2021,11,5,104.0,1,perez
2021,11,6,83.0,0,sainz
2021,11,7,80.0,0,leclerc
2021,11,8,50.0,0,gasly
2021,11,9,50.0,0,ricciardo
2021,11,10,39.0,1,ocon
2021,11,11,38.0,0,alonso
2021,11,12,30.0,0,vettel
2021,11,13,18.0,0,tsunoda
2021,11,14,18.0,0,stroll
2021,11,15,6.0,0,latifi
2021,11,16,4.0,0,russell
2021,11,17,2.0,0,raikkonen
2021,11,18,1.0,0,giovinazzi
2021,11,19,0.0,0,mick_schumacher
2021,11,20,0.0,0,mazepin
2021,12,1,202.5,4,hamilton
2021,12,2,199.5,6,max_verstappen
2021,12,3,113.0,0,norris
2021,12,4,108.0,0,bottas
2021,12,5,104.0,1,perez
2021,12,6,83.5,0,sainz
2021,12,7,82.0,0,leclerc
2021,12,8,56.0,0,ricciardo
2021,12,9,54.0,0,gasly
2021,12,10,42.0,1,ocon
2021,12,11,38.0,0,alonso
2021,12,12,35.0,0,vettel
2021,12,13,18.0,0,tsunoda
2021,12,14,18.0,0,stroll
2021,12,15,13.0,0,russell
2021,12,16,7.0,0,latifi
2021,12,17,2.0,0,raikkonen
2021,12,18,1.0,0,giovinazzi
2021,12,19,0.0,0,mick_schumacher
2021,12,20,0.0,0,mazepin
2021,13,1,224.5,7,max_verstappen
2021,13,2,221.5,4,hamilton
2021,13,3,123.0,0,bottas
2021,13,4,114.0,0,norris
2021,13,5,108.0,1,perez
2021,13,6,92.0,0,leclerc
2021,13,7,89.5,0,sainz
2021,13,8,66.0,0,gasly
2021,13,9,56.0,0,ricciardo
2021,13,10,46.0,0,alonso
2021,13,11,44.0,1,ocon
2021,13,12,35.0,0,vettel
2021,13,13,18.0,0,tsunoda
2021,13,14,18.0,0,stroll
2021,13,15,13.0,0,russell
2021,13,16,7.0,0,latifi
2021,13,17,2.0,0,raikkonen
2021,13,18,1.0,0,giovinazzi
2021,13,19,0.0,0,mick_schumacher
2021,13,20,0.0,0,mazepin
2021,13,21,0.0,0,kubica
2021,14,1,226.5,7,max_verstappen
2021,14,2,221.5,4,hamilton
2021,14,3,141.0,0,bottas
2021,14,4,132.0,0,norris
2021,14,5,118.0,1,perez
2021,14,6,104.0,0,leclerc
2021,14,7,97.5,0,sainz
2021,14,8,83.0,1,ricciardo
2021,14,9,66.0,0,gasly
2021,14,10,50.0,0,alonso
2021,14,11,45.0,1,ocon
2021,14,12,35.0,0,vettel
2021,14,13,24.0,0,stroll
2021,14,14,18.0,0,tsunoda
2021,14,15,15.0,0,russell
2021,14,16,7.0,0,latifi
2021,14,17,2.0,0,raikkonen
2021,14,18,1.0,0,giovinazzi
2021,14,19,0.0,0,mick_schumacher
2021,14,20,0.0,0,kubica
2021,14,21,0.0,0,mazepin
2021,15,1,246.5,5,hamilton
2021,15,2,244.5,7,max_verstappen
2021,15,3,151.0,0,bottas
2021,15,4,139.0,0,norris
2021,15,5,120.0,1,perez
2021,15,6,112.5,0,sainz
2021,15,7,104.0,0,leclerc
2021,15,8,95.0,1,ricciardo
2021,15,9,66.0,0,gasly
2021,15,10,58.0,0,alonso
2021,15,11,45.0,1,ocon
2021,15,12,35.0,0,vettel
2021,15,13,24.0,0,stroll
2021,15,14,18.0,0,tsunoda
2021,15,15,16.0,0,russell
2021,15,16,7.0,0,latifi
2021,15,17,6.0,0,raikkonen
2021,15,18,1.0,0,giovinazzi
2021,15,19,0.0,0,mick_schumacher
2021,15,20,0.0,0,kubica
2021,15,21,0.0,0,mazepin
2021,16,1,262.5,7,max_verstappen
2021,16,2,256.5,5,hamilton
2021,16,3,177.0,1,bottas
2021,16,4,145.0,0,norris
2021,16,5,135.0,1,perez
2021,16,6,116.5,0,sainz
2021,16,7,116.0,0,leclerc
2021,16,8,95.0,1,ricciardo
2021,16,9,74.0,0,gasly
2021,16,10,58.0,0,alonso
2021,16,11,46.0,1,ocon
2021,16,12,35.0,0,vettel
2021,16,13,26.0,0,stroll
2021,16,14,18.0,0,tsunoda
2021,16,15,16.0,0,russell
2021,16,16,7.0,0,latifi
2021,16,17,6.0,0,raikkonen
2021,16,18,1.0,0,giovinazzi
2021,16,19,0.0,0,mick_schumacher
2021,16,20,0.0,0,kubica
2021,16,21,0.0,0,mazepin
2021,17,1,287.5,8,max_verstappen
2021,17,2,275.5,5,hamilton
2021,17,3,185.0,1,bottas
2021,17,4,150.0,1,perez
2021,17,5,149.0,0,norris
2021,17,6,128.0,0,leclerc
2021,17,7,122.5,0,sainz
2021,17,8,105.0,1,ricciardo
2021,17,9,74.0,0,gasly
2021,17,10,58.0,0,alonso
2021,17,11,46.0,1,ocon
2021,17,12,36.0,0,vettel
2021,17,13,26.0,0,stroll
2021,17,14,20.0,0,tsunoda
2021,17,15,16.0,0,russell
2021,17,16,7.0,0,latifi
2021,17,17,6.0,0,raikkonen
2021,17,18,1.0,0,giovinazzi
2021,17,19,0.0,0,mick_schumacher
2021,17,20,0.0,0,kubica
2021,17,21,0.0,0,mazepin
2021,18,1,312.5,9,max_verstappen
2021,18,2,293.5,5,hamilton
2021,18,3,185.0,1,bottas
2021,18,4,165.0,1,perez
2021,18,5,150.0,0,norris
2021,18,6,138.0,0,leclerc
2021,18,7,130.5,0,sainz
2021,18,8,105.0,1,ricciardo
2021,18,9,86.0,0,gasly
2021,18,10,60.0,0,alonso
2021,18,11,46.0,1,ocon
2021,18,12,42.0,0,vettel
2021,18,13,26.0,0,stroll
2021,18,14,20.0,0,tsunoda
2021,18,15,16.0,0,russell
2021,18,16,10.0,0,raikkonen
2021,18,17,7.0,0,latifi
2021,18,18,1.0,0,giovinazzi
2021,18,19,0.0,0,mick_schumacher
2021,18,20,0.0,0,kubica
2021,18,21,0.0,0,mazepin
2021,19,1,332.5,9,max_verstappen
2021,19,2,318.5,6,hamilton
2021,19,3,203.0,1,bottas
2021,19,4,178.0,1,perez
2021,19,5,151.0,0,norris
2021,19,6,148.0,0,leclerc
2021,19,7,139.5,0,sainz
2021,19,8,105.0,1,ricciardo
2021,19,9,92.0,0,gasly
2021,19,10,62.0,0,alonso
2021,19,11,50.0,1,ocon
2021,19,12,42.0,0,vettel
2021,19,13,26.0,0,stroll
2021,19,14,20.0,0,tsunoda
2021,19,15,16.0,0,russell
2021,19,16,10.0,0,raikkonen
2021,19,17,7.0,0,latifi
2021,19,18,1.0,0,giovinazzi
2021,19,19,0.0,0,mick_schumacher
2021,19,20,0.0,0,kubica
2021,19,21,0.0,0,mazepin
2021,20,1,351.5,9,max_verstappen
2021,20,2,343.5,7,hamilton
2021,20,3,203.0,1,bottas
2021,20,4,190.0,1,perez
2021,20,5,153.0,0,norris
2021,20,6,152.0,0,leclerc
2021,20,7,145.5,0,sainz
2021,20,8,105.0,1,ricciardo
2021,20,9,92.0,0,gasly
2021,20,10,77.0,0,alonso
2021,20,11,60.0,1,ocon
2021,20,12,43.0,0,vettel
2021,20,13,34.0,0,stroll
2021,20,14,20.0,0,tsunoda
2021,20,15,16.0,0,russell
2021,20,16,10.0,0,raikkonen
2021,20,17,7.0,0,latifi
2021,20,18,1.0,0,giovinazzi
2021,20,19,0.0,0,mick_schumacher
2021,20,20,0.0,0,kubica
2021,20,21,0.0,0,mazepin
2021,21,1,369.5,9,max_verstappen
2021,21,2,369.5,8,hamilton
2021,21,3,218.0,1,bottas
2021,21,4,190.0,1,perez
2021,21,5,158.0,0,leclerc
2021,21,6,154.0,0,norris
2021,21,7,149.5,0,sainz
2021,21,8,115.0,1,ricciardo
2021,21,9,100.0,0,gasly
2021,21,10,77.0,0,alonso
2021,21,11,72.0,1,ocon
2021,21,12,43.0,0,vettel
2021,21,13,34.0,0,stroll
2021,21,14,20.0,0,tsunoda
2021,21,15,16.0,0,russell
2021,21,16,10.0,0,raikkonen
2021,21,17,7.0,0,latifi
2021,21,18,3.0,0,giovinazzi
2021,21,19,0.0,0,mick_schumacher
2021,21,20,0.0,0,kubica
2021,21,21,0.0,0,mazepin
2021,22,1,395.5,10,max_verstappen
2021,22,2,387.5,8,hamilton
2021,22,3,226.0,1,bottas
2021,22,4,190.0,1,perez
2021,22,5,164.5,0,sainz
2021,22,6,160.0,0,norris
2021,22,7,159.0,0,leclerc
2021,22,8,115.0,1,ricciardo
2021,22,9,110.0,0,gasly
2021,22,10,81.0,0,alonso
2021,22,11,74.0,1,ocon
2021,22,12,43.0,0,vettel
2021,22,13,34.0,0,stroll
2021,22,14,32.0,0,tsunoda
2021,22,15,16.0,0,russell
2021,22,16,10.0,0,raikkonen
2021,22,17,7.0,0,latifi
2021,22,18,3.0,0,giovinazzi
2021,22,19,0.0,0,mick_schumacher
2021,22,20,0.0,0,kubica
2021,22,21,0.0,0,mazepin
2022,1,1,26.0,1,leclerc
2022,1,2,18.0,0,sainz
2022,1,3,15.0,0,hamilton
2022,1,4,12.0,0,russell
2022,1,5,10.0,0,kevin_magnussen
2022,1,6,8.0,0,bottas
2022,1,7,6.0,0,ocon
2022,1,8,4.0,0,tsunoda
2022,1,9,2.0,0,alonso
2022,1,10,1.0,0,zhou
2022,1,11,0.0,0,mick_schumacher
2022,1,12,0.0,0,stroll
2022,1,13,0.0,0,albon
2022,1,14,0.0,0,ricciardo
2022,1,15,0.0,0,norris
2022,1,16,0.0,0,latifi
2022,1,17,0.0,0,hulkenberg
2022,1,18,0.0,0,perez
2022,1,19,0.0,0,max_verstappen
2022,1,20,0.0,0,gasly
2022,2,1,45.0,1,leclerc
2022,2,2,33.0,0,sainz
2022,2,3,25.0,1,max_verstappen
2022,2,4,22.0,0,russell
2022,2,5,16.0,0,hamilton
2022,2,6,14.0,0,ocon
2022,2,7,12.0,0,perez
2022,2,8,12.0,0,kevin_magnussen
2022,2,9,8.0,0,bottas
2022,2,10,6.0,0,norris
2022,2,11,4.0,0,tsunoda
2022,2,12,4.0,0,gasly
2022,2,13,2.0,0,alonso
2022,2,14,1.0,0,zhou
2022,2,15,0.0,0,mick_schumacher
2022,2,16,0.0,0,stroll
2022,2,17,0.0,0,hulkenberg
2022,2,18,0.0,0,albon
2022,2,19,0.0,0,ricciardo
2022,2,20,0.0,0,latifi
2022,3,1,71.0,2,leclerc
2022,3,2,37.0,0,russell
2022,3,3,33.0,0,sainz
2022,3,4,30.0,0,perez
2022,3,5,28.0,0,hamilton
2022,3,6,25.0,1,max_verstappen
2022,3,7,20.0,0,ocon
2022,3,8,16.0,0,norris
2022,3,9,12.0,0,kevin_magnussen
2022,3,10,12.0,0,bottas
2022,3,11,8.0,0,ricciardo
2022,3,12,6.0,0,gasly
2022,3,13,4.0,0,tsunoda
2022,3,14,2.0,0,alonso
2022,3,15,1.0,0,zhou
2022,3,16,1.0,0,albon
2022,3,17,0.0,0,mick_schumacher
2022,3,18,0.0,0,stroll
2022,3,19,0.0,0,hulkenberg
2022,3,20,0.0,0,latifi
2022,3,21,0.0,0,vettel
2022,4,1,86.0,2,leclerc
2022,4,2,59.0,2,max_verstappen
2022,4,3,54.0,0,perez
2022,4,4,49.0,0,russell
2022,4,5,38.0,0,sainz
2022,4,6,35.0,0,norris
2022,4,7,28.0,0,hamilton
2022,4,8,24.0,0,bottas
2022,4,9,20.0,0,ocon
2022,4,10,15.0,0,kevin_magnussen
2022,4,11,11.0,0,ricciardo
2022,4,12,10.0,0,tsunoda
2022,4,13,6.0,0,gasly
2022,4,14,4.0,0,vettel
2022,4,15,2.0,0,alonso
2022,4,16,1.0,0,zhou
2022,4,17,1.0,0,albon
2022,4,18,1.0,0,stroll
2022,4,19,0.0,0,mick_schumacher
2022,4,20,0.0,0,hulkenberg
2022,4,21,0.0,0,latifi
2022,5,1,104.0,2,leclerc
2022,5,2,85.0,3,max_verstappen
2022,5,3,66.0,0,perez
2022,5,4,59.0,0,russell
2022,5,5,53.0,0,sainz
2022,5,6,36.0,0,hamilton
2022,5,7,35.0,0,norris
2022,5,8,30.0,0,bottas
2022,5,9,24.0,0,ocon
2022,5,10,15.0,0,kevin_magnussen
2022,5,11,11.0,0,ricciardo
2022,5,12,10.0,0,tsunoda
2022,5,13,6.0,0,gasly
2022,5,14,4.0,0,vettel
2022,5,15,3.0,0,albon
2022,5,16,2.0,0,alonso
2022,5,17,2.0,0,stroll
2022,5,18,1.0,0,zhou
2022,5,19,0.0,0,mick_schumacher
2022,5,20,0.0,0,hulkenberg
2022,5,21,0.0,0,latifi
2022,6,1,110.0,4,max_verstappen
2022,6,2,104.0,2,leclerc
2022,6,3,85.0,0,perez
2022,6,4,74.0,0,russell
2022,6,5,65.0,0,sainz
2022,6,6,46.0,0,hamilton
2022,6,7,39.0,0,norris
2022,6,8,38.0,0,bottas
2022,6,9,30.0,0,ocon
2022,6,10,15.0,0,kevin_magnussen
2022,6,11,11.0,0,tsunoda
2022,6,12,11.0,0,ricciardo
2022,6,13,6.0,0,gasly
2022,6,14,4.0,0,vettel
2022,6,15,4.0,0,alonso
2022,6,16,3.0,0,albon
2022,6,17,2.0,0,stroll
2022,6,18,1.0,0,zhou
2022,6,19,0.0,0,mick_schumacher
2022,6,20,0.0,0,hulkenberg
2022,6,21,0.0,0,latifi
2022,7,1,125.0,4,max_verstappen
2022,7,2,116.0,2,leclerc
2022,7,3,110.0,1,perez
2022,7,4,84.0,0,russell
2022,7,5,83.0,0,sainz
2022,7,6,50.0,0,hamilton
2022,7,7,48.0,0,norris
2022,7,8,40.0,0,bottas
2022,7,9,30.0,0,ocon
2022,7,10,15.0,0,kevin_magnussen
2022,7,11,11.0,0,ricciardo
2022,7,12,11.0,0,tsunoda
2022,7,13,10.0,0,alonso
2022,7,14,6.0,0,gasly
2022,7,15,5.0,0,vettel
2022,7,16,3.0,0,albon
2022,7,17,2.0,0,stroll
2022,7,18,1.0,0,zhou
2022,7,19,0.0,0,mick_schumacher
2022,7,20,0.0,0,hulkenberg
2022,7,21,0.0,0,latifi
2022,8,1,150.0,5,max_verstappen
2022,8,2,129.0,1,perez
2022,8,3,116.0,2,leclerc
2022,8,4,99.0,0,russell
2022,8,5,83.0,0,sainz
2022,8,6,62.0,0,hamilton
2022,8,7,50.0,0,norris
2022,8,8,40.0,0,bottas
2022,8,9,31.0,0,ocon
2022,8,10,16.0,0,gasly
2022,8,11,16.0,0,alonso
2022,8,12,15.0,0,kevin_magnussen
2022,8,13,15.0,0,ricciardo
2022,8,14,13.0,0,vettel
2022,8,15,11.0,0,tsunoda
2022,8,16,3.0,0,albon
2022,8,17,2.0,0,stroll
2022,8,18,1.0,0,zhou
2022,8,19,0.0,0,mick_schumacher
2022,8,20,0.0,0,hulkenberg
2022,8,21,0.0,0,latifi
2022,9,1,175.0,6,max_verstappen
2022,9,2,129.0,1,perez
2022,9,3,126.0,2,leclerc
2022,9,4,111.0,0,russell
2022,9,5,102.0,0,sainz
2022,9,6,77.0,0,hamilton
2022,9,7,50.0,0,norris
2022,9,8,46.0,0,bottas
2022,9,9,39.0,0,ocon
2022,9,10,18.0,0,alonso
2022,9,11,16.0,0,gasly
2022,9,12,15.0,0,kevin_magnussen
2022,9,13,15.0,0,ricciardo
2022,9,14,13.0,0,vettel
2022,9,15,11.0,0,tsunoda
2022,9,16,5.0,0,zhou
2022,9,17,3.0,0,albon
2022,9,18,3.0,0,stroll
2022,9,19,0.0,0,mick_schumacher
2022,9,20,0.0,0,hulkenberg
2022,9,21,0.0,0,latifi
2022,10,1,181.0,6,max_verstappen
2022,10,2,147.0,1,perez
2022,10,3,138.0,2,leclerc
2022,10,4,127.0,1,sainz
2022,10,5,111.0,0,russell
2022,10,6,93.0,0,hamilton
2022,10,7,58.0,0,norris
2022,10,8,46.0,0,bottas
2022,10,9,39.0,0,ocon
2022,10,10,28.0,0,alonso
2022,10,11,16.0,0,gasly
2022,10,12,16.0,0,kevin_magnussen
2022,10,13,15.0,0,vettel
2022,10,14,15.0,0,ricciardo
2022,10,15,11.0,0,tsunoda
2022,10,16,5.0,0,zhou
2022,10,17,4.0,0,mick_schumacher
2022,10,18,3.0,0,albon
2022,10,19,3.0,0,stroll
2022,10,20,0.0,0,latifi
2022,10,21,0.0,0,hulkenberg
2022,11,1,208.0,6,max_verstappen
2022,11,2,170.0,3,leclerc
2022,11,3,151.0,1,perez
2022,11,4,133.0,1,sainz
2022,11,5,128.0,0,russell
2022,11,6,109.0,0,hamilton
2022,11,7,64.0,0,norris
2022,11,8,52.0,0,ocon
2022,11,9,46.0,0,bottas
2022,11,10,29.0,0,alonso
2022,11,11,22.0,0,kevin_magnussen
2022,11,12,17.0,0,ricciardo
2022,11,13,16.0,0,gasly
2022,11,14,15.0,0,vettel
2022,11,15,12.0,0,mick_schumacher
2022,11,16,11.0,0,tsunoda
2022,11,17,5.0,0,zhou
2022,11,18,3.0,0,albon
2022,11,19,3.0,0,stroll
2022,11,20,0.0,0,latifi
2022,11,21,0.0,0,hulkenberg
2022,12,1,233.0,7,max_verstappen
2022,12,2,170.0,3,leclerc
2022,12,3,163.0,1,perez
2022,12,4,144.0,1,sainz
2022,12,5,143.0,0,russell
2022,12,6,127.0,0,hamilton
2022,12,7,70.0,0,norris
2022,12,8,56.0,0,ocon
2022,12,9,46.0,0,bottas
2022,12,10,37.0,0,alonso
2022,12,11,22.0,0,kevin_magnussen
2022,12,12,19.0,0,ricciardo
2022,12,13,16.0,0,gasly
2022,12,14,15.0,0,vettel
2022,12,15,12.0,0,mick_schumacher
2022,12,16,11.0,0,tsunoda
2022,12,17,5.0,0,zhou
2022,12,18,4.0,0,stroll
2022,12,19,3.0,0,albon
2022,12,20,0.0,0,latifi
2022,12,21,0.0,0,hulkenberg
2022,13,1,258.0,8,max_verstappen
2022,13,2,178.0,3,leclerc
2022,13,3,173.0,1,perez
2022,13,4,158.0,0,russell
2022,13,5,156.0,1,sainz
2022,13,6,146.0,0,hamilton
2022,13,7,76.0,0,norris
2022,13,8,58.0,0,ocon
2022,13,9,46.0,0,bottas
2022,13,10,41.0,0,alonso
2022,13,11,22.0,0,kevin_magnussen
2022,13,12,19.0,0,ricciardo
2022,13,13,16.0,0,gasly
2022,13,14,16.0,0,vettel
2022,13,15,12.0,0,mick_schumacher
2022,13,16,11.0,0,tsunoda
2022,13,17,5.0,0,zhou
2022,13,18,4.0,0,stroll
2022,13,19,3.0,0,albon
2022,13,20,0.0,0,latifi
2022,13,21,0.0,0,hulkenberg
2022,14,1,284.0,9,max_verstappen
2022,14,2,191.0,1,perez
2022,14,3,186.0,3,leclerc
2022,14,4,171.0,1,sainz
2022,14,5,170.0,0,russell
2022,14,6,146.0,0,hamilton
2022,14,7,76.0,0,norris
2022,14,8,64.0,0,ocon
2022,14,9,51.0,0,alonso
2022,14,10,46.0,0,bottas
2022,14,11,22.0,0,kevin_magnussen
2022,14,12,20.0,0,vettel
2022,14,13,19.0,0,ricciardo
2022,14,14,18.0,0,gasly
2022,14,15,12.0,0,mick_schumacher
2022,14,16,11.0,0,tsunoda
2022,14,17,5.0,0,zhou
2022,14,18,4.0,0,albon
2022,14,19,4.0,0,stroll
2022,14,20,0.0,0,latifi
2022,14,21,0.0,0,hulkenberg
2022,15,1,310.0,10,max_verstappen
2022,15,2,201.0,3,leclerc
2022,15,3,201.0,1,perez
2022,15,4,188.0,0,russell
2022,15,5,175.0,1,sainz
2022,15,6,158.0,0,hamilton
2022,15,7,82.0,0,norris
2022,15,8,66.0,0,ocon
2022,15,9,59.0,0,alonso
2022,15,10,46.0,0,bottas
2022,15,11,22.0,0,kevin_magnussen
2022,15,12,20.0,0,vettel
2022,15,13,19.0,0,ricciardo
